age,age_o,Subject race,Partner race,Subject gender,Partner gender,Attraction,Interracial relationship,match,Subject dec,Partner dec,Subject age,Partner age,Same_Age_Bracket
32,21,WHITE,WHITE,1,0,5,0,0,0,0,31,21,0
32,33,WHITE,WHITE,1,0,10,0,0,1,0,31,31,1
32,28,WHITE,WHITE,1,0,8,0,0,0,0,31,21,0
32,29,WHITE,ASIAN,1,0,10,1,1,1,1,31,21,0
32,22,WHITE,ASIAN,1,0,10,1,0,0,1,31,21,0
32,27,WHITE,ASIAN,1,0,10,1,0,1,0,31,21,0
25,30,WHITE,ASIAN,1,0,7,1,0,0,0,21,21,1
25,30,WHITE,WHITE,1,0,6,0,0,0,1,21,21,1
25,28,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
25,21,WHITE,WHITE,1,0,9,0,1,1,1,21,21,1
25,22,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
25,24,WHITE,ASIAN,1,0,6,1,0,0,0,21,21,1
25,35,WHITE,WHITE,1,0,6,0,0,0,0,21,31,0
25,34,WHITE,WHITE,1,0,8,0,0,1,0,21,31,0
25,21,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
25,33,WHITE,WHITE,1,0,6,0,0,0,0,21,31,0
25,28,WHITE,WHITE,1,0,8,0,0,1,0,21,21,1
25,29,WHITE,ASIAN,1,0,7,1,0,0,1,21,21,1
25,22,WHITE,ASIAN,1,0,8,1,0,0,0,21,21,1
25,27,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
29,30,ASIAN,ASIAN,1,0,6,0,0,0,0,21,21,1
29,30,ASIAN,WHITE,1,0,4,1,0,0,1,21,21,1
29,28,ASIAN,WHITE,1,0,5,1,0,0,0,21,21,1
29,21,ASIAN,WHITE,1,0,7,1,0,1,0,21,21,1
29,22,ASIAN,WHITE,1,0,5,1,0,0,1,21,21,1
29,24,ASIAN,ASIAN,1,0,5,0,0,0,1,21,21,1
29,35,ASIAN,WHITE,1,0,4,1,0,0,0,21,31,0
29,34,ASIAN,WHITE,1,0,6,1,1,1,1,21,31,0
29,21,ASIAN,WHITE,1,0,4,1,0,0,1,21,21,1
29,33,ASIAN,WHITE,1,0,8,1,0,1,0,21,31,0
29,28,ASIAN,WHITE,1,0,7,1,0,1,0,21,21,1
29,29,ASIAN,ASIAN,1,0,5,0,0,0,1,21,21,1
29,22,ASIAN,ASIAN,1,0,6,0,0,0,1,21,21,1
29,27,ASIAN,ASIAN,1,0,5,0,0,0,1,21,21,1
23,30,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
23,30,WHITE,WHITE,1,0,5,0,0,0,0,21,21,1
23,28,WHITE,WHITE,1,0,3,0,0,0,0,21,21,1
23,21,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
23,22,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
23,24,WHITE,ASIAN,1,0,5,1,0,0,1,21,21,1
23,35,WHITE,WHITE,1,0,4,0,0,0,1,21,31,0
23,34,WHITE,WHITE,1,0,6,0,0,0,0,21,31,0
23,21,WHITE,WHITE,1,0,6,0,0,0,1,21,21,1
23,33,WHITE,WHITE,1,0,9,0,0,1,0,21,31,0
23,28,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
23,29,WHITE,ASIAN,1,0,5,1,0,0,1,21,21,1
23,22,WHITE,ASIAN,1,0,7,1,0,0,1,21,21,1
23,27,WHITE,ASIAN,1,0,7,1,1,1,1,21,21,1
27,30,WHITE,ASIAN,1,0,6,1,0,0,0,21,21,1
27,30,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
27,28,WHITE,WHITE,1,0,3,0,0,0,1,21,21,1
27,21,WHITE,WHITE,1,0,6,0,0,1,0,21,21,1
27,22,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
27,24,WHITE,ASIAN,1,0,4,1,0,0,1,21,21,1
27,35,WHITE,WHITE,1,0,3,0,0,0,1,21,31,0
27,34,WHITE,WHITE,1,0,5,0,0,0,1,21,31,0
27,21,WHITE,WHITE,1,0,3,0,0,0,0,21,21,1
27,33,WHITE,WHITE,1,0,7,0,1,1,1,21,31,0
27,28,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
27,29,WHITE,ASIAN,1,0,6,1,0,0,0,21,21,1
27,22,WHITE,ASIAN,1,0,4,1,0,0,1,21,21,1
27,27,WHITE,ASIAN,1,0,5,1,0,0,1,21,21,1
32,30,OTHER,ASIAN,1,0,7,1,0,1,0,31,21,0
32,30,OTHER,WHITE,1,0,4,1,0,0,0,31,21,0
32,28,OTHER,WHITE,1,0,4,1,0,0,0,31,21,0
32,21,OTHER,WHITE,1,0,5,1,0,1,0,31,21,0
32,22,OTHER,WHITE,1,0,4,1,0,0,0,31,21,0
32,24,OTHER,ASIAN,1,0,6,1,0,0,0,31,21,0
32,35,OTHER,WHITE,1,0,5,1,0,0,0,31,31,1
32,34,OTHER,WHITE,1,0,7,1,0,1,0,31,31,1
32,21,OTHER,WHITE,1,0,7,1,0,0,0,31,21,0
32,33,OTHER,WHITE,1,0,6,1,0,1,0,31,31,1
32,28,OTHER,WHITE,1,0,5,1,0,0,0,31,21,0
32,29,OTHER,ASIAN,1,0,6,1,0,0,1,31,21,0
32,22,OTHER,ASIAN,1,0,9,1,0,1,0,31,21,0
32,27,OTHER,ASIAN,1,0,7,1,0,1,0,31,21,0
27,30,WHITE,ASIAN,1,0,9,1,0,1,0,21,21,1
27,30,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
27,28,WHITE,WHITE,1,0,7,0,0,0,1,21,21,1
27,21,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
27,22,WHITE,WHITE,1,0,8,0,0,1,0,21,21,1
27,24,WHITE,ASIAN,1,0,7,1,0,1,0,21,21,1
27,35,WHITE,WHITE,1,0,5,0,0,0,1,21,31,0
27,34,WHITE,WHITE,1,0,5,0,0,0,0,21,31,0
27,21,WHITE,WHITE,1,0,2,0,0,0,1,21,21,1
27,33,WHITE,WHITE,1,0,7,0,0,0,0,21,31,0
27,28,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
27,29,WHITE,ASIAN,1,0,9,1,1,1,1,21,21,1
27,22,WHITE,ASIAN,1,0,8,1,1,1,1,21,21,1
27,27,WHITE,ASIAN,1,0,10,1,0,1,0,21,21,1
25,30,WHITE,ASIAN,1,0,7,1,1,1,1,21,21,1
25,30,WHITE,WHITE,1,0,5,0,0,0,0,21,21,1
25,28,WHITE,WHITE,1,0,6,0,1,1,1,21,21,1
25,21,WHITE,WHITE,1,0,7,0,1,1,1,21,21,1
25,22,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
25,24,WHITE,ASIAN,1,0,5,1,1,1,1,21,21,1
25,35,WHITE,WHITE,1,0,6,0,1,1,1,21,31,0
25,34,WHITE,WHITE,1,0,5,0,0,0,0,21,31,0
25,21,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
25,33,WHITE,WHITE,1,0,6,0,0,0,0,21,31,0
25,28,WHITE,WHITE,1,0,8,0,0,1,0,21,21,1
25,29,WHITE,ASIAN,1,0,5,1,0,0,0,21,21,1
25,22,WHITE,ASIAN,1,0,6,1,0,0,1,21,21,1
25,27,WHITE,ASIAN,1,0,7,1,1,1,1,21,21,1
30,30,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
30,30,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
30,28,WHITE,WHITE,1,0,5,0,1,1,1,21,21,1
30,21,WHITE,WHITE,1,0,8,0,0,0,1,21,21,1
30,22,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
30,24,WHITE,ASIAN,1,0,5,1,0,0,0,21,21,1
30,35,WHITE,WHITE,1,0,4,0,0,0,1,21,31,0
30,34,WHITE,WHITE,1,0,4,0,0,0,1,21,31,0
30,21,WHITE,WHITE,1,0,4,0,0,0,0,21,21,1
30,33,WHITE,WHITE,1,0,7,0,0,1,0,21,31,0
30,28,WHITE,WHITE,1,0,8,0,1,1,1,21,21,1
30,29,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
30,22,WHITE,ASIAN,1,0,7,1,0,0,1,21,21,1
30,27,WHITE,ASIAN,1,0,7,1,1,1,1,21,21,1
29,30,OTHER,ASIAN,1,0,6,1,0,1,0,21,21,1
29,30,OTHER,WHITE,1,0,6,1,0,0,0,21,21,1
29,28,OTHER,WHITE,1,0,4,1,0,1,0,21,21,1
29,21,OTHER,WHITE,1,0,7,1,0,1,0,21,21,1
29,22,OTHER,WHITE,1,0,5,1,0,1,0,21,21,1
29,24,OTHER,ASIAN,1,0,4,1,0,1,0,21,21,1
29,35,OTHER,WHITE,1,0,7,1,0,1,0,21,31,0
29,34,OTHER,WHITE,1,0,7,1,0,0,1,21,31,0
29,21,OTHER,WHITE,1,0,4,1,0,0,0,21,21,1
29,33,OTHER,WHITE,1,0,6,1,0,1,0,21,31,0
29,28,OTHER,WHITE,1,0,5,1,0,0,0,21,21,1
29,29,OTHER,ASIAN,1,0,5,1,0,0,0,21,21,1
29,22,OTHER,ASIAN,1,0,4,1,0,0,0,21,21,1
29,27,OTHER,ASIAN,1,0,6,1,0,0,0,21,21,1
26,30,WHITE,ASIAN,1,0,10,1,0,1,0,21,21,1
26,30,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
26,28,WHITE,WHITE,1,0,6,0,1,1,1,21,21,1
26,21,WHITE,WHITE,1,0,9,0,1,1,1,21,21,1
26,22,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
26,24,WHITE,ASIAN,1,0,7,1,0,1,0,21,21,1
26,35,WHITE,WHITE,1,0,6,0,1,1,1,21,31,0
26,34,WHITE,WHITE,1,0,5,0,0,0,0,21,31,0
26,21,WHITE,WHITE,1,0,7,0,0,0,0,21,21,1
26,33,WHITE,WHITE,1,0,9,0,0,1,0,21,31,0
26,28,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
26,29,WHITE,ASIAN,1,0,6,1,0,0,0,21,21,1
26,22,WHITE,ASIAN,1,0,8,1,0,0,0,21,21,1
26,27,WHITE,ASIAN,1,0,9,1,0,1,0,21,21,1
36,30,WHITE,ASIAN,1,0,10,1,0,1,0,31,21,0
36,30,WHITE,WHITE,1,0,5,0,0,0,0,31,21,0
36,28,WHITE,WHITE,1,0,5,0,0,0,0,31,21,0
36,21,WHITE,WHITE,1,0,6,0,0,0,0,31,21,0
36,22,WHITE,WHITE,1,0,6,0,0,0,0,31,21,0
36,24,WHITE,ASIAN,1,0,6,1,0,0,0,31,21,0
36,35,WHITE,WHITE,1,0,9,0,0,0,0,31,31,1
36,34,WHITE,WHITE,1,0,7,0,0,0,0,31,31,1
36,21,WHITE,WHITE,1,0,5,0,0,0,0,31,21,0
36,33,WHITE,WHITE,1,0,7,0,0,0,0,31,31,1
36,28,WHITE,WHITE,1,0,5,0,0,0,0,31,21,0
36,29,WHITE,ASIAN,1,0,8,1,0,0,0,31,21,0
36,22,WHITE,ASIAN,1,0,6,1,0,0,0,31,21,0
36,27,WHITE,ASIAN,1,0,6,1,0,0,0,31,21,0
29,30,WHITE,ASIAN,1,0,7,1,0,0,0,21,21,1
29,30,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
29,28,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
29,21,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
29,22,WHITE,WHITE,1,0,4,0,0,0,1,21,21,1
29,24,WHITE,ASIAN,1,0,6,1,0,0,0,21,21,1
29,35,WHITE,WHITE,1,0,4,0,0,0,0,21,31,0
29,34,WHITE,WHITE,1,0,6,0,0,0,1,21,31,0
29,21,WHITE,WHITE,1,0,6,0,0,0,0,21,21,1
29,33,WHITE,WHITE,1,0,5,0,0,0,0,21,31,0
29,28,WHITE,WHITE,1,0,4,0,0,0,0,21,21,1
29,29,WHITE,ASIAN,1,0,4,1,0,0,1,21,21,1
29,22,WHITE,ASIAN,1,0,4,1,0,0,0,21,21,1
29,27,WHITE,ASIAN,1,0,6,1,0,0,0,21,21,1
34,30,ASIAN,ASIAN,0,1,8,0,0,0,0,31,21,0
34,23,ASIAN,WHITE,0,1,10,1,0,1,0,31,21,0
34,29,ASIAN,ASIAN,0,1,8,0,0,0,0,31,21,0
34,24,ASIAN,WHITE,0,1,5,1,0,0,0,31,21,0
34,25,ASIAN,HISPANIC,0,1,8,1,0,0,0,31,21,0
34,28,ASIAN,WHITE,0,1,8,1,1,1,1,31,21,0
34,27,ASIAN,OTHER,0,1,5,1,0,0,0,31,21,0
25,30,ASIAN,ASIAN,0,1,6,0,1,1,1,21,21,1
25,23,ASIAN,WHITE,0,1,8,1,1,1,1,21,21,1
25,29,ASIAN,ASIAN,0,1,8,0,0,1,0,21,21,1
25,25,ASIAN,HISPANIC,0,1,6,1,0,0,0,21,21,1
25,28,ASIAN,WHITE,0,1,6,1,0,0,1,21,21,1
25,27,ASIAN,OTHER,0,1,6,1,0,0,0,21,21,1
23,30,WHITE,ASIAN,0,1,1,1,1,1,1,21,21,1
23,23,WHITE,WHITE,0,1,3,0,0,1,0,21,21,1
23,29,WHITE,ASIAN,0,1,2,1,0,1,0,21,21,1
23,24,WHITE,WHITE,0,1,1,0,1,1,1,21,21,1
23,25,WHITE,HISPANIC,0,1,3,1,1,1,1,21,21,1
23,28,WHITE,WHITE,0,1,1,0,0,1,0,21,21,1
23,27,WHITE,OTHER,0,1,1,1,0,1,0,21,21,1
30,30,HISPANIC,ASIAN,0,1,5,1,0,1,0,21,21,1
30,23,HISPANIC,WHITE,0,1,7,1,0,1,0,21,21,1
30,29,HISPANIC,ASIAN,0,1,7,1,0,1,0,21,21,1
30,24,HISPANIC,WHITE,0,1,8,1,0,1,0,21,21,1
30,25,HISPANIC,HISPANIC,0,1,6,0,0,1,0,21,21,1
30,28,HISPANIC,WHITE,0,1,6,1,1,1,1,21,21,1
30,27,HISPANIC,OTHER,0,1,5,1,1,1,1,21,21,1
36,30,BLACK,ASIAN,0,1,7,1,0,1,0,31,21,0
36,23,BLACK,WHITE,0,1,9,1,0,1,0,31,21,0
36,29,BLACK,ASIAN,0,1,8,1,0,1,0,31,21,0
36,24,BLACK,WHITE,0,1,7,1,0,1,0,31,21,0
36,25,BLACK,HISPANIC,0,1,7,1,0,1,0,31,21,0
36,28,BLACK,WHITE,0,1,8,1,1,1,1,31,21,0
36,27,BLACK,OTHER,0,1,7,1,1,1,1,31,21,0
29,30,WHITE,ASIAN,0,1,5,1,0,0,1,21,21,1
29,23,WHITE,WHITE,0,1,8,0,0,0,1,21,21,1
29,29,WHITE,ASIAN,0,1,8,1,0,0,1,21,21,1
29,24,WHITE,WHITE,0,1,8,0,0,0,1,21,21,1
29,25,WHITE,HISPANIC,0,1,8,1,0,0,1,21,21,1
29,28,WHITE,WHITE,0,1,8,0,0,0,1,21,21,1
29,27,WHITE,OTHER,0,1,8,1,0,0,1,21,21,1
30,30,WHITE,ASIAN,0,1,6,1,0,0,1,21,21,1
30,23,WHITE,WHITE,0,1,8,0,0,1,0,21,21,1
30,29,WHITE,ASIAN,0,1,8,1,0,0,1,21,21,1
30,24,WHITE,WHITE,0,1,8,0,0,1,0,21,21,1
30,25,WHITE,HISPANIC,0,1,6,1,0,0,0,21,21,1
30,28,WHITE,WHITE,0,1,7,0,0,0,1,21,21,1
30,27,WHITE,OTHER,0,1,5,1,0,0,1,21,21,1
29,30,WHITE,ASIAN,0,1,6,1,0,0,0,21,21,1
29,23,WHITE,WHITE,0,1,7,0,0,0,0,21,21,1
29,29,WHITE,ASIAN,0,1,8,1,0,0,0,21,21,1
29,24,WHITE,WHITE,0,1,6,0,0,1,0,21,21,1
29,25,WHITE,HISPANIC,0,1,7,1,0,1,0,21,21,1
29,28,WHITE,WHITE,0,1,6,0,0,0,1,21,21,1
29,27,WHITE,OTHER,0,1,3,1,0,0,1,21,21,1
22,30,ASIAN,ASIAN,0,1,3,0,0,0,0,21,21,1
22,23,ASIAN,WHITE,0,1,8,1,1,1,1,21,21,1
22,29,ASIAN,ASIAN,0,1,6,0,0,0,1,21,21,1
22,24,ASIAN,WHITE,0,1,6,1,0,0,1,21,21,1
22,25,ASIAN,HISPANIC,0,1,4,1,0,0,0,21,21,1
22,28,ASIAN,WHITE,0,1,4,1,0,0,1,21,21,1
22,27,ASIAN,OTHER,0,1,4,1,0,0,1,21,21,1
34,30,WHITE,ASIAN,0,1,4,1,0,0,0,31,21,0
34,23,WHITE,WHITE,0,1,10,0,0,1,0,31,21,0
34,29,WHITE,ASIAN,0,1,10,1,0,1,0,31,21,0
34,24,WHITE,WHITE,0,1,7,0,0,1,0,31,21,0
34,25,WHITE,HISPANIC,0,1,6,1,0,0,0,31,21,0
34,28,WHITE,WHITE,0,1,5,0,0,0,0,31,21,0
34,27,WHITE,OTHER,0,1,4,1,0,0,1,31,21,0
30,34,ASIAN,ASIAN,1,0,7,0,0,0,0,21,31,0
30,25,ASIAN,ASIAN,1,0,8,0,1,1,1,21,21,1
30,23,ASIAN,WHITE,1,0,10,1,1,1,1,21,21,1
30,30,ASIAN,HISPANIC,1,0,5,1,0,0,1,21,21,1
30,36,ASIAN,BLACK,1,0,6,1,0,0,1,21,31,0
30,29,ASIAN,WHITE,1,0,9,1,0,1,0,21,21,1
30,30,ASIAN,WHITE,1,0,10,1,0,1,0,21,21,1
30,29,ASIAN,WHITE,1,0,4,1,0,0,0,21,21,1
30,22,ASIAN,ASIAN,1,0,7,0,0,0,0,21,21,1
30,34,ASIAN,WHITE,1,0,4,1,0,0,0,21,31,0
23,34,WHITE,ASIAN,1,0,6,1,0,0,1,21,31,0
23,25,WHITE,ASIAN,1,0,8,1,1,1,1,21,21,1
23,23,WHITE,WHITE,1,0,7,0,0,0,1,21,21,1
23,30,WHITE,HISPANIC,1,0,5,1,0,0,1,21,21,1
23,36,WHITE,BLACK,1,0,4,1,0,0,1,21,31,0
23,29,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
23,30,WHITE,WHITE,1,0,6,0,0,0,1,21,21,1
23,29,WHITE,WHITE,1,0,4,0,0,0,0,21,21,1
23,22,WHITE,ASIAN,1,0,9,1,1,1,1,21,21,1
23,34,WHITE,WHITE,1,0,3,0,0,0,1,21,31,0
29,34,ASIAN,ASIAN,1,0,6,0,0,0,0,21,31,0
29,25,ASIAN,ASIAN,1,0,8,0,0,0,1,21,21,1
29,23,ASIAN,WHITE,1,0,6,1,0,0,1,21,21,1
29,30,ASIAN,HISPANIC,1,0,7,1,0,0,1,21,21,1
29,36,ASIAN,BLACK,1,0,6,1,0,0,1,21,31,0
29,29,ASIAN,WHITE,1,0,9,1,0,1,0,21,21,1
29,30,ASIAN,WHITE,1,0,8,1,0,1,0,21,21,1
29,29,ASIAN,WHITE,1,0,6,1,0,0,0,21,21,1
29,22,ASIAN,ASIAN,1,0,8,0,0,1,0,21,21,1
29,34,ASIAN,WHITE,1,0,5,1,0,0,1,21,31,0
24,34,WHITE,ASIAN,1,0,5,1,0,0,0,21,31,0
24,25,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
24,23,WHITE,WHITE,1,0,6,0,1,1,1,21,21,1
24,30,WHITE,HISPANIC,1,0,4,1,0,0,1,21,21,1
24,36,WHITE,BLACK,1,0,4,1,0,0,1,21,31,0
24,29,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
24,30,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
24,29,WHITE,WHITE,1,0,5,0,0,0,1,21,21,1
24,22,WHITE,ASIAN,1,0,8,1,0,1,0,21,21,1
24,34,WHITE,WHITE,1,0,3,0,0,0,1,21,31,0
25,34,HISPANIC,ASIAN,1,0,6,1,0,0,0,21,31,0
25,25,HISPANIC,ASIAN,1,0,6,1,0,0,0,21,21,1
25,23,HISPANIC,WHITE,1,0,7,1,1,1,1,21,21,1
25,30,HISPANIC,HISPANIC,1,0,6,0,0,0,1,21,21,1
25,36,HISPANIC,BLACK,1,0,4,1,0,0,1,21,31,0
25,29,HISPANIC,WHITE,1,0,8,1,0,1,0,21,21,1
25,30,HISPANIC,WHITE,1,0,5,1,0,0,0,21,21,1
25,29,HISPANIC,WHITE,1,0,2,1,0,0,1,21,21,1
25,22,HISPANIC,ASIAN,1,0,6,1,0,0,0,21,21,1
25,34,HISPANIC,WHITE,1,0,2,1,0,0,0,21,31,0
28,34,WHITE,ASIAN,1,0,9,1,1,1,1,21,31,0
28,25,WHITE,ASIAN,1,0,10,1,0,1,0,21,21,1
28,23,WHITE,WHITE,1,0,6,0,0,0,1,21,21,1
28,30,WHITE,HISPANIC,1,0,10,1,1,1,1,21,21,1
28,36,WHITE,BLACK,1,0,7,1,1,1,1,21,31,0
28,29,WHITE,WHITE,1,0,10,0,0,1,0,21,21,1
28,30,WHITE,WHITE,1,0,9,0,0,1,0,21,21,1
28,29,WHITE,WHITE,1,0,7,0,0,1,0,21,21,1
28,22,WHITE,ASIAN,1,0,10,1,0,1,0,21,21,1
28,34,WHITE,WHITE,1,0,8,0,0,0,0,21,31,0
27,34,OTHER,ASIAN,1,0,6,1,0,0,0,21,31,0
27,25,OTHER,ASIAN,1,0,6,1,0,0,0,21,21,1
27,23,OTHER,WHITE,1,0,5,1,0,0,1,21,21,1
27,30,OTHER,HISPANIC,1,0,5,1,1,1,1,21,21,1
27,36,OTHER,BLACK,1,0,5,1,1,1,1,21,31,0
27,29,OTHER,WHITE,1,0,8,1,0,1,0,21,21,1
27,30,OTHER,WHITE,1,0,8,1,0,1,0,21,21,1
27,29,OTHER,WHITE,1,0,6,1,0,1,0,21,21,1
27,22,OTHER,ASIAN,1,0,7,1,0,1,0,21,21,1
27,34,OTHER,WHITE,1,0,6,1,0,1,0,21,31,0
23,34,ASIAN,WHITE,0,1,4,1,0,0,0,21,31,0
23,30,ASIAN,WHITE,0,1,6,1,0,0,1,21,21,1
23,23,ASIAN,ASIAN,0,1,4,0,0,0,1,21,21,1
23,27,ASIAN,HISPANIC,0,1,6,1,0,0,1,21,21,1
23,30,ASIAN,WHITE,0,1,7,1,0,0,1,21,21,1
23,27,ASIAN,WHITE,0,1,8,1,1,1,1,21,21,1
23,27,ASIAN,WHITE,0,1,6,1,0,1,0,21,21,1
23,24,ASIAN,OTHER,0,1,2,1,1,1,1,21,21,1
23,28,ASIAN,WHITE,0,1,8,1,0,0,0,21,21,1
23,27,ASIAN,WHITE,0,1,6,1,1,1,1,21,21,1
23,29,ASIAN,HISPANIC,0,1,8,1,0,0,0,21,21,1
23,30,ASIAN,ASIAN,0,1,6,0,0,0,0,21,21,1
23,27,ASIAN,WHITE,0,1,10,1,0,1,0,21,21,1
23,25,ASIAN,ASIAN,0,1,8,0,0,0,0,21,21,1
23,26,ASIAN,ASIAN,0,1,6,0,0,0,0,21,21,1
23,29,ASIAN,WHITE,0,1,8,1,0,0,0,21,21,1
33,34,HISPANIC,WHITE,0,1,4,1,0,0,0,31,31,1
33,30,HISPANIC,WHITE,0,1,5,1,0,1,0,31,21,0
33,23,HISPANIC,ASIAN,0,1,4,1,0,0,1,31,21,0
33,27,HISPANIC,HISPANIC,0,1,5,0,0,0,0,31,21,0
33,30,HISPANIC,WHITE,0,1,5,1,0,0,0,31,21,0
33,27,HISPANIC,WHITE,0,1,6,1,0,1,0,31,21,0
33,27,HISPANIC,WHITE,0,1,8,1,1,1,1,31,21,0
33,24,HISPANIC,OTHER,0,1,6,1,0,1,0,31,21,0
33,25,HISPANIC,WHITE,0,1,4,1,0,0,1,31,21,0
33,28,HISPANIC,WHITE,0,1,8,1,0,1,0,31,21,0
33,27,HISPANIC,WHITE,0,1,7,1,0,1,0,31,21,0
33,27,HISPANIC,WHITE,0,1,6,1,0,0,0,31,21,0
33,30,HISPANIC,ASIAN,0,1,3,1,0,0,0,31,21,0
33,27,HISPANIC,WHITE,0,1,10,1,0,1,0,31,21,0
33,25,HISPANIC,ASIAN,0,1,7,1,0,1,0,31,21,0
33,26,HISPANIC,ASIAN,0,1,5,1,0,0,0,31,21,0
33,29,HISPANIC,WHITE,0,1,7,1,0,1,0,31,21,0
32,34,WHITE,WHITE,0,1,3,0,1,1,1,31,31,1
32,30,WHITE,WHITE,0,1,5,0,1,1,1,31,21,0
32,23,WHITE,ASIAN,0,1,7,1,0,0,0,31,21,0
32,27,WHITE,HISPANIC,0,1,5,1,0,0,0,31,21,0
32,30,WHITE,WHITE,0,1,6,0,0,0,1,31,21,0
32,27,WHITE,WHITE,0,1,9,0,0,1,0,31,21,0
32,27,WHITE,WHITE,0,1,8,0,0,1,0,31,21,0
32,24,WHITE,OTHER,0,1,5,1,0,1,0,31,21,0
32,25,WHITE,WHITE,0,1,5,0,0,0,0,31,21,0
32,28,WHITE,WHITE,0,1,7,0,0,1,0,31,21,0
32,27,WHITE,WHITE,0,1,6,0,0,0,0,31,21,0
32,27,WHITE,WHITE,0,1,8,0,0,1,0,31,21,0
32,29,WHITE,HISPANIC,0,1,9,1,0,1,0,31,21,0
32,30,WHITE,ASIAN,0,1,7,1,0,1,0,31,21,0
32,25,WHITE,ASIAN,0,1,8,1,0,0,0,31,21,0
32,29,WHITE,WHITE,0,1,7,0,0,1,0,31,21,0
26,34,HISPANIC,WHITE,0,1,6,1,0,1,0,21,31,0
26,30,HISPANIC,WHITE,0,1,6,1,0,0,1,21,21,1
26,23,HISPANIC,ASIAN,0,1,5,1,0,0,0,21,21,1
26,27,HISPANIC,HISPANIC,0,1,9,0,1,1,1,21,21,1
26,30,HISPANIC,WHITE,0,1,6,1,0,0,1,21,21,1
26,27,HISPANIC,WHITE,0,1,8,1,1,1,1,21,21,1
26,27,HISPANIC,WHITE,0,1,7,1,0,1,0,21,21,1
26,24,HISPANIC,OTHER,0,1,6,1,0,0,1,21,21,1
26,25,HISPANIC,WHITE,0,1,6,1,1,1,1,21,21,1
26,28,HISPANIC,WHITE,0,1,9,1,0,1,0,21,21,1
26,27,HISPANIC,WHITE,0,1,9,1,0,1,0,21,21,1
26,29,HISPANIC,HISPANIC,0,1,9,0,0,1,0,21,21,1
26,27,HISPANIC,WHITE,0,1,8,1,0,1,0,21,21,1
26,25,HISPANIC,ASIAN,0,1,6,1,0,1,0,21,21,1
26,26,HISPANIC,ASIAN,0,1,6,1,1,1,1,21,21,1
26,29,HISPANIC,WHITE,0,1,5,1,0,0,0,21,21,1
24,30,WHITE,WHITE,0,1,6,0,0,0,0,21,21,1
24,23,WHITE,ASIAN,0,1,4,1,0,0,1,21,21,1
24,27,WHITE,HISPANIC,0,1,6,1,1,1,1,21,21,1
24,30,WHITE,WHITE,0,1,10,0,0,1,0,21,21,1
24,27,WHITE,WHITE,0,1,9,0,1,1,1,21,21,1
24,27,WHITE,WHITE,0,1,7,0,0,0,0,21,21,1
24,24,WHITE,OTHER,0,1,8,1,1,1,1,21,21,1
24,25,WHITE,WHITE,0,1,7,0,1,1,1,21,21,1
24,28,WHITE,WHITE,0,1,10,0,0,1,0,21,21,1
24,27,WHITE,WHITE,0,1,8,0,0,0,0,21,21,1
24,27,WHITE,WHITE,0,1,8,0,0,1,0,21,21,1
24,29,WHITE,HISPANIC,0,1,10,1,0,0,1,21,21,1
24,30,WHITE,ASIAN,0,1,5,1,0,0,0,21,21,1
24,27,WHITE,WHITE,0,1,10,0,0,1,0,21,21,1
24,25,WHITE,ASIAN,0,1,5,1,0,0,0,21,21,1
24,26,WHITE,ASIAN,0,1,5,1,0,0,0,21,21,1
24,29,WHITE,WHITE,0,1,8,0,0,1,0,21,21,1
26,34,BLACK,WHITE,0,1,4,1,0,0,0,21,31,0
26,30,BLACK,WHITE,0,1,7,1,0,1,0,21,21,1
26,23,BLACK,ASIAN,0,1,6,1,0,1,0,21,21,1
26,27,BLACK,HISPANIC,0,1,7,1,0,1,0,21,21,1
